PDSTIME,M65536,MOD60,FDS_Line,MAG_ID,BR,BTheta,BPhi,BMAG,AVG_BMAG,DELTA,LAMBDA,RMS_RS,RMS_BT,RMS_BPhi,NPTS,DFLAG
1986-01-25 03:06:25.845000+00:00,26859,15,33,1,-5.745,-0.856,1.239,5.939,5.939,12.046,188.476,0.007,0.012,0.014,32,
1986-01-25 03:06:27.765000+00:00,26859,15,65,1,-5.745,-0.842,1.247,5.939,5.939,12.124,188.337,0.01,0.008,0.008,32,
1986-01-25 03:06:29.685000+00:00,26859,15,97,1,-5.742,-0.837,1.245,5.935,5.935,12.109,188.294,0.012,0.008,0.01,32,
1986-01-25 03:06:31.605000+00:00,26859,15,129,1,-5.732,-0.84,1.243,5.925,5.925,12.113,188.333,0.008,0.01,0.015,32,
1986-01-25 03:06:33.525000+00:00,26859,15,161,1,-5.75,-0.844,1.242,5.943,5.943,12.067,188.351,0.007,0.014,0.01,32,
1986-01-25 03:06:35.445000+00:00,26859,15,193,1,-5.742,-0.845,1.238,5.934,5.934,12.038,188.375,0.014,0.007,0.012,32,
1986-01-25 03:06:37.365000+00:00,26859,15,225,1,-5.738,-0.852,1.227,5.929,5.929,11.94,188.448,0.009,0.01,0.015,32,
1986-01-25 03:06:39.285000+00:00,26859,15,257,1,-5.73,-0.842,1.24,5.922,5.922,12.083,188.357,0.011,0.015,0.007,32,
1986-01-25 03:06:41.205000+00:00,26859,15,289,1,-5.729,-0.841,1.24,5.921,5.921,12.085,188.353,0.011,0.006,0.01,32,
1986-01-25 03:06:43.125000+00:00,26859,15,321,1,-5.731,-0.843,1.245,5.925,5.925,12.129,188.371,0.007,0.01,0.01,32,
1986-01-25 03:06:45.045000+00:00,26859,15,353,1,-5.736,-0.838,1.248,5.93,5.93,12.147,188.315,0.009,0.012,0.006,32,
1986-01-25 03:06:46.965000+00:00,26859,15,385,1,-5.731,-0.841,1.243,5.924,5.924,12.113,188.352,0.011,0.006,0.009,32,
1986-01-25 03:06:48.885000+00:00,26859,15,417,1,-5.728,-0.839,1.243,5.921,5.921,12.116,188.331,0.008,0.011,0.014,32,
1986-01-25 03:06:50.805000+00:00,26859,15,449,1,-5.723,-0.832,1.245,5.916,5.916,12.148,188.269,0.009,0.012,0.006,32,
1986-01-25 03:06:52.725000+00:00,26859,15,481,1,-5.738,-0.841,1.241,5.931,5.931,12.08,188.333,0.012,0.007,0.01,32,
1986-01-25 03:06:54.645000+00:00,26859,15,513,1,-5.733,-0.839,1.237,5.924,5.924,12.05,188.323,0.006,0.01,0.009,32,
